"ID";"Escenario";"Tipo_De_Relato";"Donante";"Cartelera Filacterias";"ID Imagen";"Autor";"Título";"Fecha";"Expr1009";"Tipo";"Procedencia";"Fuente de la Imagen";"Expr1013";"Lugar";"Anotaciones";"Atributos Iconograficos";"Sintesis";"Comentarios bibliográficos";"Categorías";"sub1";"sub2";"sub3";"sub4";"Fuente"
7641;;;;"";8495,00;"Anónimo";"San Juan Apóstol";"";"";16;"Exposición Cicatrices de la Fe";;"";"México, México DF";"";"";"";"";;;;;;114
7642;;;;"";8496,00;"Anónimo";"San José con el niño";"";"";16;"Exposición Cicatrices de la Fe";;"";"México, México DF";"";"";"";"";"Virgen";"Vida Virgen";"Sagrada Familia";"José";"José - niño";114
7643;;;;"";8497,00;"Anónimo";"San Francisco Javier bautizando a los paganos";"";"";16;"Exposición Cicatrices de la Fe";;"";"México, México DF";"";"";"";"";"Santos";"Santos";"Santos";"Francisco Javier";;114
7644;;;;"";8498,00;"Anónimo";"San Andrés Apóstol";"";"";16;"Exposición Cicatrices de la Fe";;"";"México, México DF";"";"";"";"";;;;;;114
7645;;;;"";8499,00;"Anónimo";"La Santísima Trinidad";"";"";16;"Catedral de Texcoco";;"";"México";"";"";"";"";;;;;;114
7646;;;;"";8500,00;"Anónimo";"La Sagrada Familia";"";"";16;"Exposición Cicatrices de la Fe";;"";"México, México DF";"";"";"";"";"Virgen";"Vida Virgen";"Sagrada Familia";"Escenas Sagrada Familia";;114
7647;;;;"";8501,00;"Anónimo";"Virgen";"XVI";"";20;"Museo del Seminario";;"";"Argentina, Catamarca";"";"";"";"";;;;;;129
7648;;;;"";8502,00;"Anónimo";"Ecce Homo";"XVI";"";20;"Museo Enrique Udaondo";;"";"Argentina, Luján";"";"";"";"";"Cristológico";"Pasión";;"Ecce homo";;129
7649;;;;"";8503,00;"Anónimo";"La última cena (det)";"XVI";"";20;"Museo Enrique Udaondo";;"";"Argentina, Luján";"";"";"";"";"Cristológico";"Pasión";"Preliminares";"Última Cena";;129
7650;;;;"";8504,00;"Anónimo";"Piedad (det.)";"XVI";"";20;"Convento de San Francisco ";;"";"Argentina, Córdoba ";"";"";"";"";"Cristológico";"Pasión";"Viacrucis";"Piedad";;129
7651;;;;"";8505,00;"Anónimo";"Ecce Homo";"XVI";"";20;"Museo Marqués de Sobre Monte";;"";"Argentina, Córdoba ";"";"";"";"";"Cristológico";"Pasión";"Preliminares";"Ecce homo";;129
7652;;;;"";8506,00;"Anónimo";"Nazareno";"XVI";"";20;"Catedral";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;129
7653;;;;"";8507,00;"Anónimo";"San Juan Evangelista";"";"";20;"Iglesia de la Concepción";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;129
7654;;;;"";8508,00;"Anónimo";"San Felipe";"";"";20;"Iglesia de la Concepción";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;129
7655;;;;"";8509,00;"Joaquín de Inza";"Retrato del Obispo San Alberto (det.)";"";"";20;"Monasterio de Santa Teresa";;"";"Argentina, Córdoba ";"";"";"";"";;;;;;129
7702;"Cotidiano interior";"Devoción";;"";8556,00;"Juan Bautista Daniel";"El Hogar de Nazaret";"XVII";"";20;"Colección particular";"Flickr";"No se encuentra la ficha en la base de datos.";"Argentina, Córdoba ";"No se encuentra la ficha en la base de datos.";"aureola de rayos de la Virgen María; aureola de rayos y cruz de Jesús; aureola redonda de San Juan Bautista, Santa Isabel y San José";"Formato horizontal. Blanco y negro. La sagrada familia se reune en el taller. Maria esta sentada cociendo. Detrás de ella Santa Isabel cocina en un horno. En primer plano Jesús y San Juan Bautitsta  estan sentado en el suelo. Al lado izquierdo de Jesus Sa";"";;;;;;129
7703;;;;"";8557,00;"Juan Bautista Daniel";"Retablo – Jesús (det.)";"XVII";"";20;"Museo Marqués de Sobre Monte";;"";"Argentina, Córdoba ";"";"";"";"";;;;;;129
7704;;;;"";8558,00;"Juan Bautista Daniel";"Retablo – María (det.)";"XVII";"";20;"Museo Marqués de Sobre Monte";;"";"Argentina, Córdoba ";"";"";"";"";;;;;;129
7705;;;;"";8559,00;"José Grimau S. J.";"Virgen de las Lágrimas";"XVIII";"";20;"Catedral de Salta";;"";"Argentina, Salta";"";"";"";"";;;;;;129
7706;;;;"";8560,00;"J.M Habiyu";"Retrato de la Virgen";"1618";"Tarea Htr gral arte Arg";20;"Museo Enrique Udaondo";;"";"Argentina, Luján";"";"";"";"Tarea Htr gral arte Arg";;;;;;256
7707;;;;"";8561,00;"Luis Berger S. J.";"Virgen de los Milagros";"XVII";"";20;"Iglesia de la Compañía de Jesús";;"";"Argentina, Santa Fe";"";"";"";"";;;;;;129
7708;"Sin definir";"Devoción";;"";8562,00;"Anónimo";"El patriarca San José con el Niño en sus brazos";"";"";20;"Museo Marqués de Sobre Monte";"?";"No se encuentra la ficha en la base de datos. Revisar. Revisar técnica.";"Argentina, Córdoba ";"No se encuentra la ficha en la base de datos. Revisar. Revisar técnica.";"vara florida de San José";"Formato vertical. Blanco y negro. José esta sentado en el centro de la composición y sostiene a Jesús con su brazo derecho y con el izquierdo le sostiene una mano y su vara florida. A su alrededor un marco ovalado con flores.";"";"Virgen";"Vida Virgen";"Sagrada Familia";"José";"José - niño";129
7709;;;;"";8563,00;"Anónimo";"Virgen Pasaviense";"";"";20;"Museo Marqués de Sobre Monte";;"";"Argentina, Córdoba ";"";"";"";"";;;;;;129
7710;;;;"";8564,00;"José Joaquín del Pozo ";"José Baquijano y Carrillo";"1813";"";16;"Museo Pedro de Osma";;"";"Perú, Lima";"";"";"";"";"Secular retrato";"Hombres";"Nobleza";;;294
7711;;;;"";8565,00;"Miguel Aucell";"Resurrección";"XVIII";"";20;"Convento de San Francisco ";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;129
7712;;;;"";8566,00;"Miguel Aucell";"San Ignacio de Loyola";"XVIII";"";20;"Iglesia de San Ignacio";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;129
7713;;;;"";8567,00;"Miguel Aucell";"San Juan Nepomuceno";"XVIII";"";20;"Iglesia de San Ignacio";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;129
7714;;;;"";8568,00;"Miguel Aucell";"Aparición de Cristo a San Luis";"XVIII";"";20;"Capilla San Roque";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;129
7715;;;;"";8569,00;"José de Salas";"Retrato de sor María Antonia de la Paz y Figueroa";"XVIII";"";20;"Casa de Ejercicios";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;129
7716;;;;"";8570,00;"Miguel Aucell";"Santo Tomás de Aquino";"XVIII";"";20;"Iglesia de Santo Domingo";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;129
7717;;;;"";8571,00;"José de Salas";"Retrato del canónigo Miguel de Riglos y Alvarado";"XVIII";"";20;"Museo Enrique Udaondo";;"Es un detalle.";"Argentina, Luján";"Es un detalle.";"";"";"";"Secular retrato";"Clérigos";"Sacerdotes";;;129
7718;;;;"";8572,00;"Ángel María Camponeschi";"San Vicente Ferrer";"XVIII";"";20;"Museo Isaac Fernández Blanco";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;129
7719;;;;"";8573,00;"Martín de Petris";"Retrato de Francisca Silveira de Ibarrola";"XVIII";"";20;"Museo Histórico Nacional";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;129
7720;;;;"";8574,00;"Ángel María Camponeschi";"Retrato de Juan Martín Pueyrredón";"XVIII";"";20;"Colección particular";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;129
7721;;;;"";8575,00;"Ángel María Camponeschi";"Retrato de Eugenia Escalada de Demaria";"XVIII";"";20;"Museo Histórico Nacional";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;129
7722;;;;"";8576,00;"Anónimo";"Sagrada familia";"1815";"";1;"Iglesia del Sagrario";;"";"Perú, Lima";"";"";"";"";"Virgen";"Vida Virgen";"Sagrada Familia";;;294
7723;;;;"";8577,00;"Anónimo";"Carlos V Rey de España";"1790";"";16;"Museo Isaac Fernández Blanco";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;248
7724;;;;"";8578,00;"Anónimo";"Carlos II Rey de España";"1700";"";16;"Museo Isaac Fernández Blanco";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;248
7725;;;;"";8579,00;"Anónimo";"Ángel no identificado";"XVII";"";1;"Iglesia de Nuestra Señora de la Asunción";;"";"Argentina, Casabindo";"";"";"";"";;;;;;256
7726;;;;"";8580,00;"Anónimo";"San Francisco Solano como protector de Tucumán y Paraguy (det.)";"XVIII";"";16;"Colección Academia Nacional de Historia";;"";"Argentina, Buenos Aires";"";"";"";"";"Santos";"Santos";"Santos";"Francisco Solano";;248
7727;;;;"";8581,00;"Anónimo";"Venerable Sor Mariana de Jesús Paredes y Flores";"XVIII";"";16;"Colección Museo de Arte Español Enrique Larreta";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;248
7728;;;;"";8582,00;"Anónimo";"Sor María del Rosario";"XIX";"";16;"Colección Museo Histórico Nacional";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;248
7729;;;;"";8583,00;"Anónimo";"San Ignacio como doctor de la Iglesia";"XVIII";"";16;"Museo Isaac Fernández Blanco";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;98
7730;;;;"";8584,00;"Anónimo";"San Pedro Regalado";"XVIII";"";16;"Iglesia del Pilar";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;134
7731;"Terrestre";"Retrato";;"En la parte inferior a la izquierda hay una cartelera ilegible.";8585,00;"Anónimo";"Retrato de la Aclla Mama Sucso";"XVII";"";16;"Museo Nacional de Bellas Artes";;"JC";"Argentina, Buenos Aires";"JC";"Mujer indígena ataviada.";"Formato vertical. Imagen a color. En el centro una mujer con rasgos indígenas le entrega algo a un niño indígena a la izquierda y otro a la derecha sostiene una sombrilla que cubre a la mujer.";"";;;;;;248
7732;;;;"";8586,00;"Anónimo";"Don Francisco de Paula Sanz";"1810";"";16;"Colección Museo Histórico Nacional";;"";"Argentina, Buenos Aires";"";"";"";"";"Secular retrato";"Hombres";"Nobleza";;;248
7733;;;;"";8587,00;"Luis Berrueco";"Serie de Castas: De Español y Yndia produce Mestizo";"XVIII";"";16;"Colección particular";;"";"Argentina";"";"";"";"";;;;;;248
7734;;;;"";8588,00;"Luis Berrueco";"Serie de Castas: De Español y Mestizo Produce Castizo";"XVIII";"";16;"Colección particular";;"";"Argentina";"";"";"";"";;;;;;248
7735;;;;"";8589,00;"Luis Berrueco";"Serie de Castas: De Español y Negra produce mulato";"XVIII";"";16;"Colección particular";;"";"Argentina";"";"";"";"";;;;;;248
7736;;;;"";8590,00;"Luis Berrueco";"Serie de Castas: De Español y Mulata produce Morisco";"XVIII";"";16;"Colección particular";;"";"Argentina";"";"";"";"";;;;;;248
7737;;;;"";8591,00;"Luis Berrueco";"Serie de Castas: De Negro y Yndia produce Lobo";"XVIII";"";16;"Colección particular";;"";"Argentina";"";"";"";"";;;;;;248
7738;;;;"";8592,00;"Luis Berrueco";"Serie de Castas:";"XVIII";"";16;"Colección particular";;"";"Argentina";"";"";"";"";;;;;;248
7739;;;;"";8593,00;"José Joaquim da Rocha";"Alegoría Cristo triunfante";"1781";"";10;"Iglesia de Sao Domingos";;"";"Brasil, Salvador";"";"";"";"";;;;;;276
7740;;;;"";8594,00;"José Joaquim da Rocha";"Alegoría al Cordero y la virgen";"XVIII";"";10;"Igreja de Nossa Senhora da Conceição da Praia ";;"";"Brasil, Salvador";"";"";"";"";;;;;;276
7741;;;;"";8595,00;"José Teóphilo de Jesús ";"Inmaculada múltiple";"XVIII";"";10;"Iglesia da Matris do Pilar";;"";"Brasil, Salvador";"";"";"";"";"Virgen";"Advocaciones";"Inmaculada";;;276
7742;;;;"";8596,00;"José Teóphilo de Jesús ";"Virgen del Carmen Teresa y Stock";"XVIII";"";10;"Igreja da Ordem Terceira do Carmo";;"";"Brasil, Salvador";"";"";"";"";"Virgen";"Advocaciones";"Carmen";;;276
7743;;;;"";8597,00;"Anónimo";"San Francisco de Asís";"XVII";"";16;"Museo Convento de los Descalzos";;"";"Perú, Lima";"";"";"";"";"Santos";"Santos";"Fundadores";"Francisco de Asís";;308
7744;;;;"";8598,00;"Veríssimo de Freitas ";"Cristo Resucitado con Domingo y Francisco";"XVIII";"";10;"Iglesia de Sao Francisco do Conde";;"";"Brasil, Salvador";"";"";"";"";"Alegorías";"Alegorías";"Órdenes Religiosas";;;276
7745;;;;"";8599,00;"Manuel da Cunha";"Virgen Inmaculada";"XVIII";"";10;"Oredem Terceira dos Minimos de Sao Francisco de Paula";;"";"Brasil, Rio de Janeiro";"";"";"";"";"Virgen";"Advocaciones";"Inmaculada";;;276
7746;;;;"";8600,00;"Anónimo";"Invocación Francisco de Paula";"XVIII";"";14;"Museu da Inconfidência ";;"";"Brasil, Ouro Preto";"";"";"";"";"Secular historia";"Eclesiástica";"Exvotos";;;183
7747;;;;"";8601,00;"José Oliveira Rosa";"Visao de Sao Bernardo";"1769";"";16;"Capela das Reliquias Mosteiro de Sao Benito";;"";"Brasil, Rio de Janeiro";"";"";"";"";;;;;;276
7748;;;;"";8602,00;"Leandro Joaquín ";"Nossa Senhora da Boa Morte";"XVIII";"";16;"Iglesia da Ordem Terceira de Nossa Senhora da Conceizao da Boa Morte";;"";"Brasil, Rio de Janeiro";"";"";"";"";;;;;;276
7749;;;;"";8603,00;"Manoel da Costa Ataíde ";"Virgen de los Ángeles";"XVIII";"";10;"Tercera Orden Sao Francisco de Assis";;"";"Brasil, Ouro Preto";"";"";"";"";;;;;;276
7750;;;;"";8604,00;"Manoel Rebelo e Souza";"Panteón de Santos";"1760";"";10;"Catedral Capela-mor da Matriz";;"";"Brasil, Mariana";"";"";"";"";;;;;;276
7751;;;;"";8605,00;"Anónimo";"San Pedro Pablo y el cordero";"XVIII";"";10;"Iglesia do Pilar";;"";"Brasil, Ouro Preto";"";"";"";"";;;;;;276
7752;;;;"";8606,00;"José Joaquim da Rocha";"Melquisidiaque";"1786";"";14;"Colección particular";;"";"Brasil, Salvador";"";"";"";"";;;;;;276
7753;;;;"";8607,00;"José Joaquim da Rocha";"Sumo Sacerdote";"1786";"";14;"Colección particular";;"";"Brasil, Salvador";"";"";"";"";;;;;;276
7754;;;;"";8608,00;"José Joaquim da Rocha";"Ray David";"1786";"";14;"Colección particular";;"";"Brasil, Salvador";"";"";"";"";;;;;;276
7755;;;;"";8609,00;"Veríssimo de Freitas ";"San Benito";"XVIII";"";16;"Monasterio de Sao Bento da Bahia";;"";"Brasil, Salvador";"";"";"";"";;;;;;276
7756;;;;"";8610,00;"Veríssimo de Freitas ";"Santa Escolástica";"XVIII";"";16;"Monasterio de Sao Bento da Bahia";;"";"Brasil, Salvador";"";"";"";"";;;;;;276
7757;"Terrestre";"Alegoría";;"";8611,00;"José Teóphilo de Jesús ";"Alegoría de los cinco continentes: Europa";"XVIII";"";16;"Museu de Arte da Bahia";;"JC";"Brasil, Salvador";"JC";"Cetro, orbe, corona y mitra. Los caballos son los animales que la acompañan.";"Formato horizontal. Imagen a color. En el centro una mujer con corona sobre un caballo sostiene un orbe y un cetro. En un paisaje boscoso, al lado izquierdo hay un oso, un asno, un buey, un cerdo y otros animales. Al lado derecho hay un perro, dos cabras,";"";;;;;;276
7758;"Terrestre";"Alegoría";;"";8612,00;"José Teóphilo de Jesús ";"Alegoría de los cuatro continentes: Asia";"XVIII";"";16;"Museu de Arte da Bahia";;"JC";"Brasil, Salvador";"JC";"Turbante, camello, media luna, pipa, incensario.";"Formato horizontal. Imagen a color. En el centro una mujer con turbante sobre un camello sostiene una pipa y una banderilla con media luna. En un paisaje tropical, al lado izquierdo hay una palmera, una cebra, otro animal. Al lado derecho hay un león, un ";"";;;;;;276
7759;"Terrestre";"Alegoría";;"";8613,00;"José Teóphilo de Jesús ";"Alegoría de los cuatro continentes: América";"XVIII";"";16;"Museu de Arte da Bahia";;"JC";"Brasil, Salvador";"JC";"Vestido de plumas, arco y flecha, aves exóticas, caimán.";"Formato horizontal. Imagen a color. En el centro una mujer con los pechos descubiertos, tocado y falda de plumas sostiene sobre su mano derecha un pajarillo y apoya sus pies sobre un recipiente lleno de monedas de oro. EN su espalda lleva un carcaj y a su";"";;;;;;276
7760;"Terrestre";"Alegoría";;"";8614,00;"José Teóphilo de Jesús ";"Alegoría de los cuatro continentes: África";"XVIII";"";16;"Museu de Arte da Bahia";;"JC";"Brasil, Salvador";"JC";"Vestido de pieles, coral, elefante.";"Formato horizontal. Imagen a color. En el centro una mujer vestida con pieles sostiene un cetro con una mano y un coral y una sombrilla con otra sentada sobre un elefante. A la izquierda sobre un árbol un águila y un simio. En el suelo un rinoceronte y ot";"";;;;;;276
7761;;;;"";8615,00;"Manuel da Cunha";"El santo Patriarca en oración a la Virgen María";"XVIII";"";16;"Orden tercera de los minimos de San Francisco de Paula";;"";"Brasil, Rio de Janeiro";"";"";"";"";;;;;;276
7762;;;;"";8616,00;"Manuel da Cunha";"Nuestra Señora de la Concepción";"XVIII";"";16;"Museo Nacional de Belas Artes";;"";"Brasil, Rio de Janeiro";"";"";"";"";;;;;;276
7763;;;;"";8617,00;"Raimundo da Costa";"Nuestra Señora del Carmen";"XVIII";"";16;"Museo Nacional de Belas Artes";;"";"Brasil, Rio de Janeiro";"";"";"";"";;;;;;276
7764;;;;"";8618,00;"Manoel Dias de Oliveira";"Alegoría a nuestra señora de la concepción";"1813";"Museu Nacional belas artes";16;"Museo Nacional de Belas Artes";;"";"Brasil, Rio de Janeiro";"";"";"";"Museu Nacional belas artes";;;;;;276
7765;;;;"";8619,00;"Manoel da Costa Ataíde ";"La Flagelación de Cristo";"XVIII";"www";16;"Gobierno Edo Sao Paulo";;"";"Brasil, Rio de Janeiro";"";"";"";"www";;;;;;276
7766;;;;"";8620,00;"Manoel da Costa Ataíde ";"Santa Cena";"XVIII";"";16;"Colección Ángela Gutiérrez";;"";"Brasil";"";"";"";"";;;;;;276
7767;;;;"";8621,00;"Anónimo";"San Juan";"XVIII";"Htr gral arte Arg";1;"Iglesia de San José";;"Argentina, Jujuy.
Iglesia de Rinconada.";"Argentina, Rinconada";"Argentina, Jujuy.
Iglesia de Rinconada.";"";"";"Htr gral arte Arg";;;;;;256
7768;;;;"";8622,00;"Anónimo";"La sagrada familia o doble trinidad";"XVIII";"";16;"Museo Peyrredón";;"";"Argentina, Buenos Aires";"";"";"";"";"Virgen";"Vida Virgen";"Sagrada Familia";;;244
7769;;;;"";8623,00;"Anónimo";"La sagrada familia o doble trinidad";"XVIII";"";13;"Museo Peyrredón";;"";"Argentina, Buenos Aires";"";"";"";"";"Virgen";"Vida Virgen";"Sagrada Familia";;;244
7770;;;;"";8624,00;"Anónimo";"Santa Rita de Casia";"XVIII";"";16;"Museo Peyrredón";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;244
7771;;;;"";8625,00;"Anónimo";"Sibila Helespóntica";"XVIII";"";16;"Iglesia de San Pedro González Telmo";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;251
7772;;;;"";8626,00;"Anónimo";"Sibila Cumea";"XVIII";"";16;"Iglesia de San Pedro González Telmo";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;251
7773;;;;"";8627,00;"Cristóforo Munari";"Naturaleza muerta";"XVII";"";1;"Museo Marqués de Sobre Monte";;"";"Argentina, Córdoba ";"";"";"";"";;;;;;256
7774;;;;"";8628,00;"Manuel Paz";"Pedro Nolasco suda sangre";"1790";"";1;"Convento la Merced";;"";"Perú, Lima";"";"";"";"";;;;;;294
7775;;;;"";8629,00;"Anónimo";"Sibila Libica";"XVIII";"";16;"Iglesia de San Pedro González Telmo";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;251
7776;;;;"";8630,00;"Pompeo Batoni ";"Jesús adolescente";"1770";"";1;"Museo Convento de los Descalzos";;"";"Perú, Lima";"";"";"";"";;;;;;294
7777;;;;"";8631,00;"Anónimo";"Sibila Frigia";"XVIII";"";16;"Iglesia de San Pedro González Telmo";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;251
7778;;;;"";8632,00;"Anónimo";"Sibila Délfica";"XVIII";"";16;"Iglesia de San Pedro González Telmo";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;251
7779;;;;"";8633,00;"Anónimo";"Sibila Rhodia";"XVIII";"";16;"Iglesia de San Pedro González Telmo";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;251
7780;;;;"";8634,00;"Anónimo";"Virgen con niño";"1770";"";13;"Colección Barbosa Stern";;"";"Perú, Lima";"";"";"";"";;;;;;294
7781;;;;"";8635,00;"Anónimo";"Sibila Sanbethea";"XVIII";"";16;"Iglesia de San Pedro González Telmo";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;251
7782;;;;"";8636,00;"Anónimo";"Sibila Samia";"XVIII";"";16;"Iglesia de San Pedro González Telmo";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;251
7783;;;;"";8637,00;"Gaspar Miguel de Berrío";"Cristo Entrega un clavo de la cruz a Santa Teresa";"XVIII";"";16;"Colección Furt";;"";"Argentina, Buenos Aires";"";"";"";"";"Santos";"Santas";"Fundadoras";"Teresa";;251
7784;;;;"";8638,00;"Anónimo";"Arcángel Rafael";"XVIII";"";25;"Colección Furt";;"";"Argentina, Buenos Aires";"";"";"";"";"Ángeles";"Ángeles";"Rafael";;;251
7785;;;;"";8639,00;"Alonso Cano";"La huida a Egipto";"XVII";"";16;"Monasterio de Santa Teresa de Jesús";;"";"Argentina, Buenos Aires";"";"";"";"";"Virgen";"Vida Virgen";"Egipto";"Huída";;251
7786;;;;"";8640,00;"José Joaquín del Pozo ";"Niño Jesús";"1800";"";1;"Iglesia de San Pedro";;"";"Perú, Lima";"";"";"";"";;;;;;294
7787;;;;"";8641,00;"Diego de Aliaga";"Jesús se encuentra con María camino al calvario";"1777";"";1;"Convento de San Francisco ";;"";"Argentina, Jujuy";"";"";"";"";;;;;;256
7788;;;;"";8642,00;"Melchor Pérez de Holguín";"Cristo después de la flagelación";"XVII";"Jesucristo Schenone";1;"Iglesia catedral";;"";"Argentina, Jujuy";"";"";"";"Jesucristo Schenone";;;;;;256
7789;;;;"";8643,00;"Anónimo";"Invocación Buen Jesús agonía";"XVIII";"";26;"Museu da Inconfidência ";;"";"Brasil, Ouro Preto";"";"";"";"";;;;;;183
7790;;;;"";8644,00;"Mateo Pizarro";"Inmaculada Concepción con el santísimo Sacramento";"XVII";"";1;"Iglesia de San Francisco";;"";"Argentina, Yavi";"";"";"";"";"Virgen";"Advocaciones";"Inmaculada";"Tota Pulchra";;256
7791;;;;"";8645,00;"Anónimo";"Juan Evangelista";"1770";"";1;"Convento San Francisco ";;"";"Perú, Lima";"";"";"";"";;;;;;294
7792;;;;"";8646,00;"Louisa C. Strobel";"Mrs. Daniel Strobel Jr (Anna Church)";"1830";"";35;"Gibbes Museum of Art";;"";"EEUU, Charleston";"";"";"";"";;;;;;396
7793;;;;"";8647,00;"Anónimo";"Retablo de la Virgen de Copacabana";"XVIII";"";1;"Museo Histórico Provincial Julio Marc";;"";"Argentina, Rosario";"";"";"";"";;;;;;256
7794;;;;"";8648,00;"Mateo Pizarro";"Nuestra señora de la merced con santos mercedarios";"XVII";"";1;"Iglesia de San Francisco de Asís";;"";"Argentina, Yavi";"";"";"";"";;;;;;256
7795;;;;"";8649,00;"Anónimo";"Alegoría a la medicina";"XVIII";"Pájaros  parlantes";16;"Colección particular";;"";"Bolivia, La Paz";"";"";"";"Pájaros  parlantes";;;;;;294
7796;;;;"";8650,00;"Anónimo";"Santa rosa toma el agua de una fuente";"XVIII";"";1;"Monasterio Santa Catalina ";;"";"Argentina, Córdoba ";"";"";"";"";;;;;;256
7797;;;;"";8651,00;"Anónimo";"Alegoría a la Filosofía";"XVIII";"";16;"Colección particular";;"";"Bolivia, La Paz";"";"";"";"";;;;;;294
7798;;;;"";8652,00;"SD";"Defensa de la eucaristía";"XVIII";"";1;"SD";;"";"Argentina";"";"";"";"";;;;;;256
7799;;;;"";8653,00;"Anónimo";"Lamentación sobre el cadáver de Cristo";"XVI";"";20;"Convento de San Francisco ";;"";"Argentina, Córdoba ";"";"";"";"";;;;;;256
7800;;;;"";8654,00;"Francesco Salviati";"Madona del Papagayo";"XVI";"";1;"Museo Bazán y Bustos";;"";"Argentina, Paraná";"";"";"";"";;;;;;256
7801;;;;"";8655,00;"Anónimo";"San Pedro en la Cátedra";"XVIII";"";1;"Museo Bazán y Bustos";;"";"Argentina, Paraná";"";"";"";"";;;;;;256
7802;;;;"";8656,00;"Anónimo";"Alegoría a la jurisprudencia";"XVIII";"";16;"Colección particular";;"";"Bolivia, La Paz";"";"";"";"";;;;;;294
7803;;;;"";8657,00;"Anónimo";"Ángeles militares";"XVII";"";25;"Iglesia de Nuestra Señora de la Asunción";;"";"Argentina, Casabindo";"";"";"";"";;;;;;256
7804;;;;"";8658,00;"Anónimo";"Ángeles militares";"XVII";"";25;"Iglesia de Nuestra Señora de la Asunción";;"";"Argentina, Casabindo";"";"";"";"";;;;;;256
7805;;;;"";8659,00;"Anónimo";"El sangrador";"XVIII";"";16;"Museo de Arqueología, Antropología e Historia";;"";"Perú, Lima";"";"";"";"";;;;;;294
7806;;;;"";8660,00;"Anónimo";"Presentación de Jesús en el Templo";"XVII";"";16;"Convento de San Francisco ";;"";"Argentina, Córdoba ";"";"";"";"";;;;;;256
7807;;;;"";8661,00;"Anónimo";"Nuestro Señor de los temblores";"XVIII";"";16;"Museo Histórico Provincial Julio Marc";;"";"Argentina, Rosario";"";"";"";"";;;;;;256
7808;;;;"";8662,00;"Anónimo";"Serie Vida de la Virgen – Huida a Egipto";"XVIII";"";16;"Iglesia de la Virgen del Rosario y San Francisco de Asís";;"";"Argentina, Tilcara";"";"";"";"";"Virgen";"Vida Virgen";"Egipto";"Huída";;256
7809;;;;"";8663,00;"Anónimo";"Santa Ana y la Virgen";"XVIII";"";16;"Iglesia de San Antonio Abad";;"Robada.
Falta cambiar la imagen.";"Perú, Cuzco";"Robada.
Falta cambiar la imagen.";"";"";"";;;;;;350
7810;;;;"";8664,00;"Anónimo";"Serie Vida de la Virgen - Desposorios";"XVIII";"";16;"Iglesia de la Virgen del Rosario y San Francisco de Asís";;"";"Argentina, Tilcara";"";"";"";"";;;;;;256
7811;;;;"";8665,00;"Anónimo";"Serie Vida de la Virgen – La dormición";"XVIII";"";16;"Iglesia de la Virgen del Rosario y San Francisco de Asís";;"";"Argentina, Tilcara";"";"";"";"";;;;;;256
7812;;;;"";8666,00;"Anónimo";"Serie Vida de la Virgen – La adoración de los reyes magos";"XVIII";"";16;"Iglesia de la Virgen del Rosario y San Francisco de Asís";;"";"Argentina, Tilcara";"";"";"";"";"Virgen";"Vida Virgen";"Adoración Reyes";;;256
7813;;;;"";8667,00;"Anónimo";"Premonición de la pasión";"XVIII";"Catalogo Arequipa";16;"Monasterio Santa Catalina ";;"";"Perú, Arequipa";"";"";"";"Catalogo Arequipa";;;;;;308
7814;;;;"";8668,00;"Anónimo";"La naturaleza y tareas del campo";"XVIII";"";16;"Colección particular";;"";"Perú, Lima";"";"";"";"";;;;;;294
7815;;;;"";8669,00;"Anónimo";"El mito de Acteon";"XVIII";"";14;"Colección particular";;"";"Perú, Lima";"";"";"";"";;;;;;294
7816;;;;"";8670,00;"Jacopo Bertuccio";"La Virgen y el Niño entronizados con santos y donante";"1577";"";26;"Arzobispado de Buenos Aires";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;256
