"Id";"Escenario";"TipoRelato";"NombreDonante";"Cartela";"Simbolos";"Id Imagen";"Autor";"Titulo";"Fecha";"ComentariosBiblio";"Técnica";"ProcedenciaIm";"Fuenteimagen";"Ciudad";"Anotaciones";"Id Relato - Personaje";"Id Pasaje";"Atributos iconográficos";"Personajes excluidos";"Sintesis"
3092;;;;0;;3092;"Anónimo";"Santa Rosa de Lima con Don Diego Radillo de Arce";"1680-1685";;"Óleo sobre tela";"Museo Francisco Cristóbal Toro";"Fotografía Jaime Borja";"Colombia, Santa Fe de Antioquia";;;;;;
3093;;;;0;;3093;"Gregorio Vásquez de Arce y Ceballos";"Nuestra Señora de Chiquinquirá";"1698";;"Óleo sobre tela";"Museo Francisco Cristóbal Toro";"Fotografía Jaime Borja";"Colombia, Santa Fe de Antioquia";;;;;;
3094;;;;0;;3094;"Anónimo";"San José";"XVII";;"Óleo sobre tela";"Museo Francisco Cristóbal Toro";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Santa Fe de Antioquia";;;;;;
3095;;;;0;;3095;"Anónimo";"San Francisco de Asís";"XVII";"Inventario Antioquia";"Óleo sobre tela";"Museo Francisco Cristóbal Toro";"Fotografía Jaime Borja";"Colombia, Santa Fe de Antioquia";;;;;;
3096;;;;0;;3096;"Anónimo";"San Juan de Dios";"XVII";;"Óleo sobre tela";"Museo Francisco Cristóbal Toro";"Fotografía Jaime Borja";"Colombia, Santa Fe de Antioquia";;;;;;
3097;;;;0;;3097;"Anónimo";"San Bernardo de Claraval";"XVII";;"Óleo sobre tela";"Museo Francisco Cristóbal Toro";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Santa Fe de Antioquia";;;;;;
3098;;;;0;;3098;"Anónimo";"San Isidro y Santa María de la Cabeza";"XVIII";;"Óleo sobre tela";"Museo Francisco Cristóbal Toro";"Fotografía Jaime Borja";"Colombia, Santa Fe de Antioquia";;;;;;
3099;;;;0;;3099;"Anónimo";"Jesús ayudado por el Cirineo";"XVIII";;"Óleo sobre tela";"Museo Francisco Cristóbal Toro";"Fotografía Jaime Borja";"Colombia, Santa Fe de Antioquia";;;;;;
3100;;;;0;;3100;"Anónimo";"Virgen de Sopetrán";"XVIII";;"Óleo sobre tela";"Museo Francisco Cristóbal Toro";"Fotografía Jaime Borja";"Colombia, Santa Fe de Antioquia";;;;;;
3101;;;;0;;3101;"Anónimo";"La Piedad";"XVIII";;"Óleo sobre tela";"Museo Francisco Cristóbal Toro";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Santa Fe de Antioquia";;;;;;
3102;;;;0;;3102;"Anónimo";"La ascensión";"XVIII";;"Óleo sobre tela";"Museo Francisco Cristóbal Toro";"Fotografía Jaime Borja";"Colombia, Santa Fe de Antioquia";;;;;;
3103;;;;0;;3103;"Anónimo";"La asunción";"XVIII";;"Óleo sobre tela";"Museo Francisco Cristóbal Toro";"Fotografía Jaime Borja";"Colombia, Santa Fe de Antioquia";;;;;;
3104;;;;0;;3104;"Anónimo";"La Virgen de la asunción";"XVIII";;"Óleo sobre tela";"Museo Francisco Cristóbal Toro";"Fotografía Jaime Borja";"Colombia, Santa Fe de Antioquia";;;;;;
3105;;;;0;;3105;"Anónimo";"La coronación de la virgen";"XVIII";;"Óleo sobre tela";"Museo Francisco Cristóbal Toro";"Fotografía Jaime Borja";"Colombia, Santa Fe de Antioquia";;;;;;
3106;;;;0;;3106;"Anónimo";"El señor de los azotes";"XVIII";"Inventario de bienes culturales muebles de Antioquia";"Óleo sobre tela";"Museo Francisco Cristóbal Toro";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Santa Fe de Antioquia";;;;;;
3107;;;;0;;3107;"Anónimo";"Santa Gertrudis";"XVIII";;"Óleo sobre tela";"Museo Francisco Cristóbal Toro";"Fotografía Jaime Borja";"Colombia, Santa Fe de Antioquia";;;;;;
3108;;;;0;;3108;"Anónimo";"San Antonio";"XVIII";;"Óleo sobre tela";"Museo Francisco Cristóbal Toro";"Fotografía Jaime Borja";"Colombia, Santa Fe de Antioquia";;;;;;
3109;;;;0;;3109;"Anónimo";"Muerte de San José";"XVIII";;"Óleo sobre tela";"Museo Francisco Cristóbal Toro";"Fotografía Jaime Borja";"Colombia, Santa Fe de Antioquia";;;;;;
3110;;;;0;;3110;"Anónimo";"Apoteosis de San José";"XVIII";;"Óleo sobre tela";"Museo Francisco Cristóbal Toro";"Fotografía Jaime Borja";"Colombia, Santa Fe de Antioquia";;;;;;
3111;;;;0;;3111;"Anónimo";"Virgen del Carmen con varios santos";"XVIII";;"Óleo sobre tela";"Museo Francisco Cristóbal Toro";"Fotografía Jaime Borja";"Colombia, Santa Fe de Antioquia";;;;;;
3112;;;;0;;3112;"Anónimo";"San Pedro Alcántara";"XVIII";;"Óleo sobre tela";"Museo Francisco Cristóbal Toro";"Fotografía Jaime Borja";"Colombia, Santa Fe de Antioquia";;;;;;
3113;;;;0;;3113;"Anónimo";"San Pedro Alcántara";"XVIII";;"Óleo sobre madera";"Museo Francisco Cristóbal Toro";"Fotografía Jaime Borja";"Colombia, Santa Fe de Antioquia";;;;;;
3114;;;;0;;3114;"Anónimo";"San Nicolás de Bari";"XVIII";;"Óleo sobre madera";"Museo Francisco Cristóbal Toro";"Fotografía Jaime Borja";"Colombia, Santa Fe de Antioquia";;;;;;
3115;;;;0;;3115;"Anónimo";"San Juan Bautista";"XVIII";;"Óleo sobre madera";"Museo Francisco Cristóbal Toro";"Fotografía Jaime Borja";"Colombia, Santa Fe de Antioquia";;;;;;
3116;;;;0;;3116;"Anónimo";"San Esteban";"XVIII";;"Óleo sobre madera";"Museo Francisco Cristóbal Toro";"Fotografía Jaime Borja";"Colombia, Santa Fe de Antioquia";;;;;;
3117;;;;0;;3117;"Anónimo";"San Ignacio de Loyola";"XVIII";;"Óleo sobre madera";"Museo Francisco Cristóbal Toro";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Santa Fe de Antioquia";;;;;;
3118;;;;0;;3118;"Anónimo";"San Francisco Javier";"XVIII";;"Óleo sobre madera";"Museo Francisco Cristóbal Toro";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Santa Fe de Antioquia";;;;;;
3119;;;;0;;3119;"Anónimo";"Santo Jesuita";"XVIII";;"Óleo sobre tela";"Museo Francisco Cristóbal Toro";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Santa Fe de Antioquia";;;;;;
3120;;;;0;;3120;"Anónimo";"Adoración del cordero";"XVIII";"Inventario Antioquia";"Óleo sobre tela";"Museo Francisco Cristóbal Toro";"Colección Museo Francisco Cristóbal Toro";"Colombia, Santa Fe de Antioquia";;;;;;
3121;;;;0;;3121;"Anónimo";"El Nazareno";"XIX";;"Óleo sobre tela";"Museo Francisco Cristóbal Toro";"Fotografía Jaime Borja";"Colombia, Santa Fe de Antioquia";;;;;;
3122;;;;0;;3122;"Anónimo";"Virgen de la Rosaleda con donantes";"XVII";;"Óleo sobre tela";"Colección particular";"Fotografía Jaime Borja";"Colombia, Santa Fe de Antioquia";;;;;;
3123;;;;0;;3123;"Anónimo";"La Inmaculada con don Valerio Uruburu y su esposa";"1783";;"Óleo sobre madera";"Colección particular";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Santa Fe de Antioquia";;;;;;
3124;;;;0;;3124;"Anónimo";"Inmaculada Concepción";"XVIII";;"Óleo sobre tela";"Colección particular";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Santa Fe de Antioquia";;;;;;
3125;;;;0;;3125;"Anónimo";"Tota pulcra";"XVIII";;"Óleo sobre tela";"Colección particular";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Santa Fe de Antioquia";;;;;;
3126;;;;0;;3126;"Anónimo";"Nuestra Señora de Chiquinquirá";"XVII";;"Óleo sobre tela";"Colección particular";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Santa Fe de Antioquia";;;;;;
3127;;;;0;;3127;"Anónimo";"Nuestra Señora de Chiquinquirá";"XVIII";;"Óleo sobre tela";"Colección particular";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Santa Fe de Antioquia";;;;;;
3128;;;;0;;3128;"José María Agudelo ";"Nuestra Señora de Chiquinquirá";"1801";;"Óleo sobre madera";"Colección particular";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Santa Fe de Antioquia";;;;;;
3129;;;;0;;3129;"Anónimo";"Hogar de Nazareth";"XVIII";;"Óleo sobre tela";"Colección particular";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Santa Fe de Antioquia";;;;;;
3130;;;;0;;3130;"Anónimo";"La Santísima Trinidad con la Virgen y San Juan";"XVIII";;"Óleo sobre tela";"Colección particular";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Santa Fe de Antioquia";;;;;;
3131;;;;0;;3131;"Joaquín Gutiérrez";"San Juan Nepomuceno";"XVIII";"Inventario Antioquia";"Óleo sobre tela";"Museo Francisco Cristóbal Toro";"Fotografía Jaime Borja";"Colombia, Santa Fe de Antioquia";;;;;;
3132;;;;0;;3132;"Anónimo";"San Juan Nepomuceno";"XVIII";;"Óleo sobre tela";"Colección particular";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Santa Fe de Antioquia";;;;;;
3133;;;;0;;3133;"Anónimo";"Santa Teresa de Jesús";"XVIII";;"Óleo sobre tela";"Colección particular";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Santa Fe de Antioquia";;;;;;
3134;;;;0;;3134;"Anónimo";"Santa Rita de Casia";"XVIII";;"Óleo sobre tela";"Colección particular";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Santa Fe de Antioquia";;;;;;
3135;;;;0;;3135;"Anónimo";"Nuestra Señora de Chiquinquirá";"XVIII";;"Óleo sobre tela";"Casa Episcopal";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Santa Fe de Antioquia";;;;;;
3136;;;;0;;3136;"Pedro Tello";"La divina pastora";"XVIII";"Inventario Antioquia";"Óleo sobre tela";"Casa Episcopal";"Fotografía Jaime Borja";"Colombia, Santa Fe de Antioquia";;;;;;
3137;;;;0;;3137;"Anónimo";"San Juan Bautista";"XVIII";;"Óleo sobre tela";"Casa Episcopal";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Santa Fe de Antioquia";;;;;;
3138;;;;0;;3138;"Anónimo";"Jesús Nazareno";"XVIII";;"Óleo sobre tela";"Casa Episcopal";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Santa Fe de Antioquia";;;;;;
3139;;;;0;;3139;"Anónimo";"La conversión de San Pablo";"XVIII";;"Óleo sobre tela";"Casa Episcopal";"Fotografía Jaime Borja";"Colombia, Santa Fe de Antioquia";;;;;;
3140;;;;0;;3140;"Joaquín Gutiérrez";"Arzobispo Salvador Bermúdez";"XVIII";;"Óleo sobre tela";"Casa de la convención";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3141;;;;0;;3141;"Joaquín Gutiérrez";"Oidor José Antonio Berrio";"XVIII";;"Óleo sobre tela";"Casa de la convención";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3142;;;;0;;3142;"Joaquín Gutiérrez";"José Félix Mejía y Francisco Mejía en sagrario de la Catedral";"1790";"Inventario Antioquia";"Óleo sobre tela";"Casa de la convención";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3143;;;;0;;3143;"Anónimo";"Fray Ignacio Botero";"1817";;"Óleo sobre tela";"Casa de la convención";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3144;;;;0;;3144;"Anónimo";"La Inmaculada Concepción";"XVIII";"Inventario Antioquia";"Óleo sobre tela";"Casa de la convención";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3145;;;;0;;3145;"Anónimo";"San Nicolás de Bari";"XVIII";;"Óleo sobre tela";"Casa de la convención";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3146;;;;0;;3146;"Anónimo";"La sagrada familia";"XVIII";;"Oleo sobre carey";"Casa de la convención";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3147;;;;0;;3147;"Anónimo";"La piedad";"XVIII";;"Óleo sobre Vidrio";"Casa de la convención";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3148;;;;0;;3148;"Anónimo";"San José";"XVIII";;"Óleo sobre Vidrio";"Casa de la convención";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3149;;;;0;;3149;"Anónimo";"San Agustín";"XVIII";;"Óleo sobre tela";"Banco Comercial Antioqueño";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3150;;;;0;;3150;"Anónimo";"San Gregorio Magno";"XVIII";;"Óleo sobre tela";"Banco Comercial Antioqueño";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3151;;;;0;;3151;"Anónimo";"San Ambrosio";"XVIII";;"Óleo sobre tela";"Banco Comercial Antioqueño";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3152;;;;0;;3152;"Anónimo";"San Jerónimo";"XVIII";;"Óleo sobre tela";"Banco Comercial Antioqueño";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3153;;;;0;;3153;"Anónimo";"San Gregorio Magno";"XVIII";;"Óleo sobre tela";"Iglesia S Anton Pereira";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3154;;;;0;;3154;"Anónimo";"San Agustín";"XVIII";;"Óleo sobre tela";"Iglesia S Anton Pereira";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3155;;;;0;;3155;"Anónimo";"Nuestra Señora de la luz";"XVIII";;"Óleo sobre tela";"Iglesia S Anton Pereira";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3156;;;;0;;3156;"Anónimo";"Virgen del Carmen";"XVIII";;"Óleo sobre tela";"Iglesia S Anton Pereira";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3157;;;;0;;3157;"Anónimo";"Nuestra Señora de Chiquinquirá";"XVIII";"Inventario Antioquia";"Óleo sobre tela";"Iglesia  Chiquinquirá El Tablazo";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3158;;;;0;;3158;"Anónimo";"Nuestra Señora de Chiquinquirá";"XVIII";;"Óleo sobre tela";"Iglesia  Chiquinquirá El Tablazo";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3159;;;;0;;3159;"Anónimo";"San José";"XVIII";"Inventario Antioquia";"Óleo sobre tela";"Iglesia  Chiquinquirá El Tablazo";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3160;;;;0;;3160;"Anónimo";"Santo Domingo de Guzmán";"XVIII";;"Óleo sobre tela";"Iglesia  Chiquinquirá El Tablazo";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3161;;;;0;;3161;"Agustín García Zorro de Useche";"El tránsito de San Francisco de Asís";"XVII";;"Óleo sobre tela";"Iglesia San Francisco";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3162;;;;0;;3162;"Anónimo";"San Francisco de Borja";"XVIII";;"Óleo sobre tela";"Iglesia San Francisco";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3163;;;;0;;3163;"Anónimo";"San Cayetano";"XVIII";;"Óleo sobre tela";"Iglesia San Francisco";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3164;;;;0;;3164;"Anónimo";"San José";"XVIII";;"Óleo sobre tela";"Iglesia San Francisco";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3165;;;;0;;3165;"Anónimo";"La Inmaculada Concepción";"XVIII";;"Óleo sobre tela";"Iglesia San Francisco";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3166;;;;0;;3166;"Anónimo";"Muerte de San José";"XVIII";;"Óleo sobre tela";"Iglesia Jesús Nazareno";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3167;;;;0;;3167;"Anónimo";"La coronación de la virgen";"XVIII";;"Óleo sobre tela";"Iglesia Jesús Nazareno";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3168;;;;0;;3168;"Anónimo";"Educacion de la Virgen";"XVIII";;"Óleo sobre tela";"Iglesia Jesús Nazareno";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3169;;;;0;;3169;"Anónimo";"Nuestra Señora de la Valvanera";"XVIII";;"Óleo sobre tela";"Iglesia Jesús Nazareno";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3170;;;;0;;3170;"Anónimo";"El Señor de los milagros";"XVIII";;"Óleo sobre tela";"Iglesia Jesús Nazareno";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3171;;;;0;;3171;"Anónimo";"San Blas";"XVIII";;"Óleo sobre tela";"Iglesia Jesús Nazareno";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3172;;;;0;;3172;"Anónimo";"El Señor de los milagros";"XVIII";;"Óleo sobre tela";"Museo de Arte Religioso";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3173;;;;0;;3173;"Anónimo";"El descendimiento";"XVIII";;"Óleo sobre tela";"Museo de Arte Religioso";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3174;;;;0;;3174;"Anónimo";"La santísima trinidad";"1783";;"Óleo sobre tela";"Museo de Arte Religioso";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3175;;;;0;;3175;"Anónimo";"San Joaquín y la virgen niña";"XVIII";;"Óleo sobre tela";"Museo de Arte Religioso";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3176;;;;0;;3176;"Anónimo";"Los desposorios de la virgen";"XVIII";"Inventario Antioquia";"Óleo sobre tela";"Museo de Arte Religioso";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3177;;;;0;;3177;"Anónimo";"La Virgen de Belén";"XVIII";;"Óleo sobre tela";"Museo de Arte Religioso";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3178;;;;0;;3178;"Anónimo";"La asunción de la virgen";"XVIII";"Inventario Antioquia";"Óleo sobre tela";"Museo de Arte Religioso";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3179;;;;0;;3179;"Anónimo";"La inmaculada concepción";"XVIII";;"Óleo sobre tela";"Museo de Arte Religioso";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3180;;;;0;;3180;"Anónimo";"Nuestra Señora del Rosario";"XVII";;"Óleo sobre tela";"Museo de Arte Religioso";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3181;;;;0;;3181;"Anónimo";"Nuestra Señora del Rosario";"XVIII";"Inventario Antioquia";"Óleo sobre tela";"Museo de Arte Religioso";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3182;;;;0;;3182;"Anónimo";"Nuestra Señora de Chiquinquirá";"XVIII";;"Óleo sobre tela";"Museo de Arte Religioso";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3183;;;;0;;3183;"Anónimo";"Nuestra Señora de Chiquinquirá";"XIX";;"Óleo sobre madera";"Museo de Arte Religioso";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3184;;;;0;;3184;"Anónimo";"Virgen del Soto";"XVIII";;"Óleo sobre tela";"Museo de Arte Religioso";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3185;;;;0;;3185;"Manuel de Samaniego";"La divina pastora";"XVIII";;"Óleo sobre tela";"Museo de Arte Religioso";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3186;;;;0;;3186;"Anónimo";"La divina pastora";"XVIII";;"Óleo sobre tela";"Museo de Arte Religioso";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3187;;;;0;;3187;"Anónimo";"La Virgen del Carmen";"XVIII";;"Óleo sobre tela";"Museo de Arte Religioso";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3188;;;;0;;3188;"Manuel de Samaniego";"San José";"XVIII";;"Óleo sobre tela";"Museo de Arte Religioso";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
3189;;;;0;;3189;"Anónimo";"San José";"XVIII";"Inventario Antioquia";"Óleo sobre tela";"Museo de Arte Religioso";"VIVES, Gustavo.  Inventario del patrimonio cultural de Antioquia. Tres tomos. Medellín: secretaria de educación y cultura de Antioquia, 1996.";"Colombia, Ríonegro";;;;;;
