Id;Escenario;TipoRelato;NombreDonante;Cartela;Simbolos;Id Imagen;Autor;Titulo;Fecha;ComentariosBiblio;Técnica;ProcedenciaIm;Fuenteimagen;Ciudad;Anotaciones;Id Relato - Personaje;Id Pasaje;Atributos iconográficos;Personajes excluidos;Sintesis
2063;;;;;;2063;Miguel de Santiago;Alabado Y LA VIRGEN;XVII;;Óleo sobre tela;Iglesia San Francisco;Fotografía Jaime Borja;Colombia, Bogotá;;;;;;
2064;;;;;;2064;Miguel de Santiago;Alabado MARIA;XVII;;Óleo sobre tela;Iglesia San Francisco;Fotografía Jaime Borja;Colombia, Bogotá;;;;;;
2065;;;;;;2065;Miguel de Santiago;Alabado CONCEBIDA;XVII;;Óleo sobre tela;Iglesia San Francisco;Fotografía Jaime Borja;Colombia, Bogotá;;;;;;
2066;;;;;;2066;Miguel de Santiago;Alabado SIN PECADO;XVII;;Óleo sobre tela;Iglesia San Francisco;Fotografía Jaime Borja;Colombia, Bogotá;;;;;;
2067;;;;;;2067;Miguel de Santiago;Alabado ORIGINAL;XVII;;Óleo sobre tela;Iglesia San Francisco;Fotografía Jaime Borja;Colombia, Bogotá;Imagen incompleta;;;;;
2068;;;;;;2068;Anónimo;Gertrudis de Santa Ines;XVIII;;Óleo sobre tela;Convento Santa Ines;Fotografía Jaime Borja;Colombia, Bogotá;;;;;;
2069;;;;;;2069;Anónimo;Inés Muerte de santa;XVIII;;Óleo sobre tela;Convento Santa Ines;Fotografía Jaime Borja;Colombia, Bogotá;;;;;;
2070;;;;;;2070;Anónimo;María Juana del Corazón de Jesús;XVIII;;Óleo sobre tela;Convento Santa Ines;Fotografía Jaime Borja;Colombia, Bogotá;;;;;;
2071;;;;;;2071;Juan Bautista Vásquez;Calvario;XVII;;Óleo sobre tela;Colección particular;Fotografía Jaime Borja;Colombia, Bogotá;;;;;;
2098;;;;;;2098;Anónimo;Juicio Final;XVII;;Óleo sobre tela;Iglesia Bojacá;sd;Colombia, Bojacá;;;;;;
2099;;;;;;2099;Anónimo;Descendimiento;XVIII;;Óleo sobre tela;sd;sd;Colombia;;;;;;
2100;;;;;;2100;Anónimo;Descendimiento;XVIII;;Óleo sobre tela;sd;sd;Colombia;;;;;;
2101;;;;;;2101;Anónimo;Virgen de la leche;;;Óleo sobre tela;sd;sd;Colombia;;;;;;
2102;;;;;;2102;Anónimo;Piedad;;;Óleo sobre tela;sd;sd;Colombia;;;;;;
2103;;;;;;2103;Pierre Lavallé;Descendimiento;;;Óleo sobre tela;Convento San Francisco;sd;Colombia, Bogotá;;;;;;
2104;;;;;;2104;Anónimo;Piedad Virgen de;;;Óleo sobre tela;sd;sd;Colombia;;;;;;
2105;;;;;;2105;Anónimo;Dolorosa;XVII;;Óleo sobre tela;sd;sd;Colombia;;;;;;
2106;;;;;;2106;Anónimo;Dolorosa;;;Óleo sobre tela;sd;sd;Colombia;;;;;;
2107;;;;;;2107;Anónimo;Antigua Virgen ;;;Óleo sobre tela;sd;sd;Colombia;;;;;;
2108;;;;;;2108;Anónimo;Coronacion de la virgen;;;Óleo sobre tela;sd;sd;Colombia;;;;;;
2109;;;;;;2109;Anónimo;Dolorosa 7 dolores;;;Óleo sobre tela;Catedral de Tunja;sd;Colombia, Tunja;;;;;;
2110;;;;;;2110;Anónimo;Inmaculada;XVIII;;Óleo sobre tela;sd;sd;Colombia;;;;;;
2111;;;;;;2111;Anónimo;Caido Señor;;;Óleo sobre tela;sd;sd;Colombia;;;;;;
2112;;;;;;2112;Anónimo;Francisco Asis;;;Óleo sobre tela;Museo colonial;Colección Museo Colonial;Colombia, Bogotá;;;;;;
2113;;;;;;2113;Anónimo;Jeronimo;;;Óleo sobre tela;sd;sd;Colombia;;;;;;
2114;;;;;;2114;Anónimo;Milagro Soriano;;;Óleo sobre tela;sd;sd;Colombia;;;;;;
2115;;;;;;2115;Anónimo;Nicolas de bari;;;Óleo sobre tela;Museo colonial;sd;Colombia, Bogotá;;;;;;
2116;;;;;;2116;Anónimo;Miguel Arc angel;XVII;;Óleo sobre tela;sd;sd;Colombia;;;;;;
2117;;;;;;2117;Gregorio Vásquez de Arce y Ceballos;Catalina santa;1689;;Óleo sobre tela;Colección Universidad de Los Andes;Catálogo del inventario de la  Universidad de Los Andes.;Colombia, Bogotá;;;;;;
2118;;;;;;2118;Anónimo;Salomón Juicio de ;XVII;;Óleo sobre tela;Colección Universidad de Los Andes;Catálogo del inventario de la  Universidad de Los Andes.;Colombia, Bogotá;;;;;;
2119;;;;;;2119;Anónimo;Soriano Milagro de;XVII;;Óleo sobre tela;Colección Universidad de Los Andes;Catálogo del inventario de la  Universidad de Los Andes.;Colombia, Bogotá;;;;;;
2120;;;;;;2120;Joaquín Gutiérrez;Juan de Dios;XVIII;;Óleo sobre tela;Colección Universidad de Los Andes;Catálogo del inventario de la  Universidad de Los Andes.;Colombia, Bogotá;;;;;;
2121;;;;;;2121;Joaquín Gutiérrez;Juan de Dios Bautizo;XVIII;;Óleo sobre tela;Colección Universidad de Los Andes;Catálogo del inventario de la  Universidad de Los Andes.;Colombia, Bogotá;;;;;;
2122;;;;;;2122;Anónimo;Inmaculada;XVII;;Óleo sobre tela;Colección Universidad de Los Andes;Catálogo del inventario de la  Universidad de Los Andes.;Colombia, Bogotá;;;;;;
2123;;;;;;2123;Anónimo;Inmaculada;XVII;;Óleo sobre tela;Colección Universidad de Los Andes;Catálogo del inventario de la  Universidad de Los Andes.;Colombia, Bogotá;Tota Pulcra. (Figueroa);;;;;
2124;;;;;;2124;Anónimo;Cristo con la Cruz;XIX;;Óleo sobre Papel;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2125;;;;;;2125;Anónimo;Andres;XVIII;;Óleo sobre madera;Iglesia San Francisco;Inventario convento La Magadalena e Iglesia San Francisco Tunja;Colombia, Tunja;;;;;;
2126;;;;;;2126;Anónimo;Bartolomé apóstol;XVIII;;Óleo sobre madera;Iglesia San Francisco;Inventario convento La Magadalena e Iglesia San Francisco Tunja;Colombia, Tunja;;;;;;
2127;;;;;;2127;Anónimo;Felipe;XVIII;;Óleo sobre madera;Iglesia San Francisco;Inventario convento La Magadalena e Iglesia San Francisco Tunja;Colombia, Tunja;;;;;;
2128;;;;;;2128;Anónimo;Santiago mayor;XVIII;;Óleo sobre madera;Iglesia San Francisco;Inventario convento La Magadalena e Iglesia San Francisco Tunja;Colombia, Tunja;;;;;;
2129;;;;;;2129;Anónimo;Santiago menor;XVIII;;Óleo sobre madera;Iglesia San Francisco;Inventario convento La Magadalena e Iglesia San Francisco Tunja;Colombia, Tunja;;;;;;
2130;;;;;;2130;Anónimo;Juan;XVIII;;Óleo sobre madera;Iglesia San Francisco;Inventario convento La Magadalena e Iglesia San Francisco Tunja;Colombia, Tunja;;;;;;
2131;;;;;;2131;Anónimo;Mateo;XVIII;;Óleo sobre madera;Iglesia San Francisco;Inventario convento La Magadalena e Iglesia San Francisco Tunja;Colombia, Tunja;;;;;;
2132;;;;;;2132;Anónimo;Pablo;XVIII;;Óleo sobre madera;Iglesia San Francisco;Inventario convento La Magadalena e Iglesia San Francisco Tunja;Colombia, Tunja;;;;;;
2133;;;;;;2133;Anónimo;Pedro;XVIII;;Óleo sobre madera;Iglesia San Francisco;Inventario convento La Magadalena e Iglesia San Francisco Tunja;Colombia, Tunja;;;;;;
2134;;;;;;2134;Anónimo;María;XVIII;;Óleo sobre madera;Iglesia San Francisco;Inventario convento La Magadalena e Iglesia San Francisco Tunja;Colombia, Tunja;;;;;;
2135;;;;;;2135;Anónimo;Tadeo ;XVIII;;Óleo sobre madera;Iglesia San Francisco;Inventario convento La Magadalena e Iglesia San Francisco Tunja;Colombia, Tunja;;;;;;
2136;;;;;;2136;Anónimo;Jesús;XVIII;;Óleo sobre madera;Iglesia San Francisco;Inventario convento La Magadalena e Iglesia San Francisco Tunja;Colombia, Tunja;;;;;;
2137;;;;;;2137;Anónimo;Bartolome Apostol;XVIII;;Óleo sobre tela;Iglesia San Francisco;Inventario convento La Magadalena e Iglesia San Francisco Tunja;Colombia, Tunja;;;;;;
2138;;;;;;2138;Anónimo;Agustin Bautismo de;XVIII;;Óleo sobre tela;Iglesia San Francisco;Inventario convento La Magadalena e Iglesia San Francisco Tunja;Colombia, Tunja;;;;;;
2139;;;;;;2139;Anónimo;Cristo columna suplica Pedro;XVII;;Óleo sobre tela;Iglesia San Francisco;Inventario convento La Magadalena e Iglesia San Francisco Tunja;Colombia, Tunja;Igual a 0209;;;;;
2140;;;;;;2140;Anónimo;Adoracion Reyes;XVII;;Óleo sobre tela;Iglesia San Francisco;Inventario convento La Magadalena e Iglesia San Francisco Tunja;Colombia, Tunja;;;;;;
2141;;;;;;2141;Anónimo;Jose y niño;XVIII;;Óleo sobre tela;Iglesia San Francisco;Inventario convento La Magadalena e Iglesia San Francisco Tunja;Colombia, Tunja;;;;;;
2142;;;;;;2142;Anónimo;Cristo Cruz a cuestas Nazareno;XVII;;Óleo sobre tela;Iglesia San Francisco;Inventario convento La Magadalena e Iglesia San Francisco Tunja;Colombia, Tunja;;;;;;
2143;;;;;;2143;Anónimo;Francisco en Oracion;XVII;;Óleo sobre tela;Iglesia San Francisco;Inventario convento La Magadalena e Iglesia San Francisco Tunja;Colombia, Tunja;;;;;;
2144;;;;;;2144;Anónimo;Pedro Alcantara;XVIII;;Óleo sobre tela;Iglesia San Francisco;Inventario convento La Magadalena e Iglesia San Francisco Tunja;Colombia, Tunja;;;;;;
2145;;;;;;2145;Anónimo;Buenaventura;XVIII;;Óleo sobre tela;Iglesia San Francisco;Inventario convento La Magadalena e Iglesia San Francisco Tunja;Colombia, Tunja;;;;;;
2146;;;;;;2146;Anónimo;Duns Scoto;XVIII;;Óleo sobre tela;Iglesia San Francisco;Inventario convento La Magadalena e Iglesia San Francisco Tunja;Colombia, Tunja;;;;;;
2147;;;;;;2147;Anónimo;Catalina Alejandria;XVII;;Óleo sobre tela;Iglesia San Francisco;Inventario convento La Magadalena e Iglesia San Francisco Tunja;Colombia, Tunja;;;;;;
2148;;;;;;2148;Anónimo;Inés;XVII;;Óleo sobre tela;Iglesia San Francisco;Inventario convento La Magadalena e Iglesia San Francisco Tunja;Colombia, Tunja;;;;;;
2149;;;;;;2149;Anónimo;Virgen, niño y Jose;XVIII;;Óleo sobre tela;Iglesia San Francisco;Inventario convento La Magadalena e Iglesia San Francisco Tunja;Colombia, Tunja;;;;;;
2150;;;;;;2150;Anónimo;Virgen y niño;XVII;;Óleo sobre tela;Iglesia San Francisco;Inventario convento La Magadalena e Iglesia San Francisco Tunja;Colombia, Tunja;;;;;;
2151;;;;;;2151;Anónimo;Virgen Rosario;XVII;;Óleo sobre tela;Iglesia San Francisco;Inventario convento La Magadalena e Iglesia San Francisco Tunja;Colombia, Tunja;;;;;;
2152;;;;;;2152;Anónimo;Educacion de la Virgen;XVII;;Óleo sobre tela;Iglesia San Francisco;Inventario convento La Magadalena e Iglesia San Francisco Tunja;Colombia, Tunja;;;;;;
2153;;;;;;2153;Anónimo;Virgen dolorosa;XIX;;Óleo sobre tela;Iglesia San Francisco;Inventario convento La Magadalena e Iglesia San Francisco Tunja;Colombia, Tunja;;;;;;
2154;;;;;;2154;Anónimo;Tota Pulchra;XVII;;Óleo sobre tela;Iglesia San Francisco;Inventario convento La Magadalena e Iglesia San Francisco Tunja;Colombia, Tunja;;;;;;
2155;;;;;;2155;Anónimo;Chiquinquira;XVIII;;Óleo sobre tela;Iglesia San Francisco;Inventario convento La Magadalena e Iglesia San Francisco Tunja;Colombia, Tunja;;;;;;
2156;;;;;;2156;Anónimo;Lanzada de Longinos;XVII;;Óleo sobre tela;Catedral de Bogotá;Fotografía Escuela de Restauración Universidad Externado;Colombia, Bogotá; escuela Rubens;;;;;
2157;;;;;;2157;Manuel Martínez Zaldúa;Retrato;XVIII;;Óleo sobre tela;Colección particular;BARNEY Cabrera, Eugenio (Dir Cientifico). Historia del Arte en Colombia. Tomo V. Bogotá: Salvat, 1986.;Colombia; copia S.cuellar (XIX);;;;;
2158;;;;;;2158;Anónimo;Juan bautista;XIX;;Óleo sobre lámina;Colección particular;BARNEY Cabrera, Eugenio (Dir Cientifico). Historia del Arte en Colombia. Tomo V. Bogotá: Salvat, 1986.;Colombia;;;;;;
2159;;;;;;2159;Anónimo;Antonio de padua;XIX;;Óleo sobre lámina;Colección particular;BARNEY Cabrera, Eugenio (Dir Cientifico). Historia del Arte en Colombia. Tomo V. Bogotá: Salvat, 1986.;Colombia;;;;;;
2160;;;;;;2160;Antonio Cortés;Alejandro de Humboldt;XVIII;;Óleo sobre tela;Museo nacional;BARNEY Cabrera, Eugenio (Dir Cientifico). Historia del Arte en Colombia. Tomo V. Bogotá: Salvat, 1986.;Colombia, Bogotá;;;;;;
2161;;;;;;2161;Anónimo;Alegoria de Cristo y la Iglesia;XVIII;;Óleo sobre tela;Colección particular;BARNEY Cabrera, Eugenio (Dir Cientifico). Historia del Arte en Colombia. Tomo IV. Bogotá: Salvat, 1986.;Colombia, Cali;;;;;;
2162;;;;;;2162;Anónimo;Biombo;XVIII;;Óleo sobre tela;Colección particular;BARNEY Cabrera, Eugenio (Dir Cientifico). Historia del Arte en Colombia. Tomo IV. Bogotá: Salvat, 1986.;Colombia;;;;;;
2163;;;;;;2163;Anónimo;Retrato esposos Micolta;XVIII;;Óleo sobre tela;Colección particular;BARNEY Cabrera, Eugenio (Dir Cientifico). Historia del Arte en Colombia. Tomo IV. Bogotá: Salvat, 1986.;Colombia, Cali;;;;;;
2164;;;;;;2164;Pablo Caballero;Jose manuel Groot;1806;;Óleo sobre tela;Colección particular;BARNEY Cabrera, Eugenio (Dir Cientifico). Historia del Arte en Colombia. Tomo IV. Bogotá: Salvat, 1986.;Colombia;;;;;;
2165;;;;;;2165;Pío Domínguez del Castillo;Retrato niña Miniatura;XIX;;Óleo sobre marfil;Museo nacional;BARNEY Cabrera, Eugenio (Dir Cientifico). Historia del Arte en Colombia. Tomo IV. Bogotá: Salvat, 1986.;Colombia, Bogotá;;;;;;
2166;;;;;;2166;Anónimo;Virgen Rosario;XVII;;Óleo sobre tela;Iglesia de las Aguas;BARNEY Cabrera, Eugenio (Dir Cientifico). Historia del Arte en Colombia. Tomo III. Bogotá: Salvat, 1986.;Colombia, Bogotá;;;;;;
2167;;;;;;2167;Tomás Fernández de Heredia;Santa ines y trinidad;1676;;Óleo sobre espejo;Museo colonial;BARNEY Cabrera, Eugenio (Dir Cientifico). Historia del Arte en Colombia. Tomo III. Bogotá: Salvat, 1986.;Colombia, Bogotá;;;;;;
2168;;;;;;2168;Padilla ;Inocencio XI;XVII;;Óleo sobre tela;Catedral de Bogotá;BARNEY Cabrera, Eugenio (Dir Cientifico). Historia del Arte en Colombia. Tomo III. Bogotá: Salvat, 1986.;Colombia, Bogotá;;;;;;
2169;;;;;;2169;Gregorio Vásquez de Arce y Ceballos;Josue deteniendo el sol;XVII;;Óleo sobre tela;Colección particular;BARNEY Cabrera, Eugenio (Dir Cientifico). Historia del Arte en Colombia. Tomo III. Bogotá: Salvat, 1986.;Colombia;;;;;;
2170;;;;;;2170;Pedro José Figueroa;Martinez Companon;XIX;;Óleo sobre tela;Colección particular;BARNEY Cabrera, Eugenio (Dir Cientifico). Historia del Arte en Colombia. Tomo III. Bogotá: Salvat, 1986.;Colombia;;;;;;
2171;;;;;;2171;Anónimo;Bárbara;XVIII;;Óleo sobre madera;Colección particular;BARNEY Cabrera, Eugenio (Dir Cientifico). Historia del Arte en Colombia. Tomo III. Bogotá: Salvat, 1986.;Colombia;;;;;;
2172;;;;;;2172;Anónimo;Francisco de Asis;1659;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;(firma ilegible);;;;;
2173;;;;;;2173;Anónimo;Angel de la guarda;1670;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2174;;;;;;2174;Anónimo;Buenaventura;XVII;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2175;;;;;;2175;Anónimo;Catalina de Alejandria;XVII;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2176;;;;;;2176;Anónimo;Catalina de Alejandria;XVII;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2177;;;;;;2177;Anónimo;Chiquinquira;XVII;;Óleo sobre madera;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2178;;;;;;2178;Anónimo;Cristina;XVII;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;Posiblemente no es Cristina Bolena;;;;;
2179;;;;;;2179;Anónimo;Cristo cruxificado;XVII;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2180;;;;;;2180;Anónimo;Cristo con cruz;XVII;;Óleo sobre madera;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;Ojo no es crucificcion;;;;;
2181;;;;;;2181;Anónimo;Cristo cruz a cuestas;XVII;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2182;;;;;;2182;Anónimo;Cristo redentor;XVII;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2183;;;;;;2183;Anónimo;Domingo de Guzmán;XVII;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2184;;;;;;2184;Anónimo;Domingo de Guzman;XVII;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2185;;;;;;2185;Anónimo;Francisco de Borja;XVII;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2186;;;;;;2186;Anónimo;Francisco Javier;XVII;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2187;;;;;;2187;Anónimo;Francisco Javier;XVII;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2188;;;;;;2188;Anónimo;Francisco Javier;XVII;;Óleo sobre madera;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2189;;;;;;2189;Anónimo;Gabriel arcángel;XVII;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2190;;;;;;2190;Anónimo;Ignacio Loyola;XVII;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2191;;;;;;2191;Anónimo;Ignacio Loyola;XVII;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2192;;;;;;2192;Anónimo;José y el niño;XVII;;Óleo sobre Papel;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2193;;;;;;2193;Anónimo;Juan ;XVIII;;Óleo sobre madera;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2194;;;;;;2194;Anónimo;Juan bautista;XVII;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2195;;;;;;2195;Anónimo;Juan bautista;XVII;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2196;;;;;;2196;Anónimo;Juan bautista;XVII;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2197;;;;;;2197;Anónimo;Juan;XVII;;Óleo sobre madera;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2198;;;;;;2198;Anónimo;Judas Tadeo ;XVII;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2199;;;;;;2199;Anónimo;Maria magdalena ;XVII;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2200;;;;;;2200;Anónimo;Mariana de Jesús;XVII;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2201;;;;;;2201;Anónimo;Miguel;XVII;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2202;;;;;;2202;Anónimo;Miguel;XVII;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2203;;;;;;2203;Anónimo;Soriano Milagro de;XVII;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2204;;;;;;2204;Anónimo;Niño Jesus;XVII;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2205;;;;;;2205;Anónimo;Piedad;XVII;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2206;;;;;;2206;Anónimo;Piedad;XVII;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2207;;;;;;2207;Anónimo;Piedad;XVII;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2208;;;;;;2208;Anónimo;Rosa de Lima;XVII;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2209;;;;;;2209;Anónimo;Virgen del Rosario;XVII;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2210;;;;;;2210;Anónimo;Columna Señor de la y Pedro;XVII;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2211;;;;;;2211;Anónimo;Misericordia Señora;XVII;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2212;;;;;;2212;Anónimo;Teresa Transverberacion;XVII;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2213;;;;;;2213;Anónimo;Teresa;XVII;;Óleo sobre madera;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2214;;;;;;2214;Anónimo;Teresa;XVII;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2215;;;;;;2215;Anónimo;Teresa;XVII;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
