"ID";"nombredes";"Obra";"ID Imagen"
706;"Trinidad";3328;3328
706;"Trinidad";3922;3922
706;"Trinidad";615;615
706;"Trinidad";5373;5373
706;"Trinidad";5371;5371
706;"Trinidad";5370;5370
706;"Trinidad";5369;5369
706;"Trinidad";3928;3928
706;"Trinidad";2067;2067
706;"Trinidad";3927;3927
706;"Trinidad";3821;3821
706;"Trinidad";3923;3923
706;"Trinidad";3919;3919
706;"Trinidad";3849;3849
706;"Trinidad";3915;3915
706;"Trinidad";4531;4531
706;"Trinidad";741;741
706;"Trinidad";3896;3896
706;"Trinidad";3841;3841
706;"Trinidad";4501;4501
706;"Trinidad";3924;3924
707;"Trinidad y angeles";3297;3297
708;"Trinidad/Guadalupana";5281;5281
709;"Trinidad/sello IHS";1970;1970
710;"Tristeza por muerte";4680;4680
711;"Trnidad";2420;2420
712;"Trono";1536;1536
712;"Trono";6029;6029
712;"Trono";2713;2713
713;"Última cena";5;5
713;"Última cena";2515;2515
714;"Uvas";887;887
715;"Uvas.";940;940
716;"Vaca/Casa/Garzas";137;137
717;"Vanidad";5822;5822
718;"Vanitas";1170;1170
718;"Vanitas";4188;4188
718;"Vanitas";3275;3275
719;"Vara florida";8088;8942
719;"Vara florida";8408;9262
719;"Vara florida";8249;9103
720;"Vara flroida";8174;9028
721;"Varias escenas";2783;2783
722;"vencimiento del mal";4844;4844
723;"Venecia";4349;5493
724;"Veneración santo";1546;1546
726;"Vestido quiteño";732;732
726;"Vestido quiteño";1137;1137
726;"Vestido quiteño";3602;3602
727;"Vía purgativa";5812;5812
729;"vicios";3899;3899
729;"vicios";3027;3027
729;"vicios";1440;1440
729;"vicios";1997;1997
729;"vicios";5928;5928
730;"Vida santa";1622;1622
731;"Vidrio";5930;5930
732;"Villa europea";5192;5192
733;"Villalpando";3922;3922
734;"Virgen";5300;5300
734;"Virgen";8287;9141
734;"Virgen";5297;5297
734;"Virgen";2795;2795
734;"Virgen";1863;1863
734;"Virgen";340;340
734;"Virgen";1760;1760
734;"Virgen";8241;9095
734;"Virgen";5298;5298
734;"Virgen";4480;4480
734;"Virgen";5299;5299
734;"Virgen";1761;1761
734;"Virgen";1746;1746
734;"Virgen";8085;8939
734;"Virgen";5296;5296
734;"Virgen";5301;5301
734;"Virgen";5302;5302
734;"Virgen";2737;2737
734;"Virgen";8133;8987
734;"Virgen";325;325
734;"Virgen";4420;4420
734;"Virgen";4414;4414
734;"Virgen";3;3
734;"Virgen";4920;4920
734;"Virgen";8242;9096
734;"Virgen";3193;3193
734;"Virgen";3183;3183
734;"Virgen";1827;1827
734;"Virgen";1841;1841
734;"Virgen";1301;1301
734;"Virgen";1313;1313
734;"Virgen";1332;1332
734;"Virgen";1414;1414
734;"Virgen";3635;3635
734;"Virgen";5280;5280
734;"Virgen";8359;9213
734;"Virgen";1680;1680
734;"Virgen";3038;3038
734;"Virgen";8423;9277
734;"Virgen";2268;2268
734;"Virgen";2743;2743
734;"Virgen";2495;2495
734;"Virgen";423;423
734;"Virgen";5279;5279
734;"Virgen";208;208
734;"Virgen";159;159
734;"Virgen";5281;5281
734;"Virgen";1840;1840
734;"Virgen";8132;8986
734;"Virgen";8283;9137
734;"Virgen";925;925
735;"Virgen Apocalíptica";1618;1618
735;"Virgen Apocalíptica";2198;2198
736;"Virgen con niño";5556;5556
736;"Virgen con niño";2652;2652
737;"Virgen con sombrero";5134;5134
737;"Virgen con sombrero";5135;5135
737;"Virgen con sombrero";5136;5136
737;"Virgen con sombrero";336;336
737;"Virgen con sombrero";4666;4666
738;"Virgen de Guadalupe";1216;1216
739;"Virgen del Carmen";1461;1461
739;"Virgen del Carmen";3711;3711
739;"Virgen del Carmen";3695;3695
740;"Virgen del Carmen y San Francisco de Asis";5677;5677
741;"Virgen del Rosario";2569;2569
741;"Virgen del Rosario";2326;2326
741;"Virgen del Rosario";2365;2365
742;"Virgen Dolorosa";2243;2243
743;"Virgen Maria";2837;2837
743;"Virgen Maria";2363;2363
744;"Virgen María";4471;4471
744;"Virgen María";2191;2191
744;"Virgen María";3664;3664
744;"Virgen María";1576;1576
744;"Virgen María";2836;2836
744;"Virgen María";2759;2759
744;"Virgen María";2718;2718
744;"Virgen María";996;996
744;"Virgen María";4;4
744;"Virgen María";329;329
745;"Virgen María con NIño ";1155;1155
746;"Virgen Maria de Monserrat";4387;4387
747;"Virgen María y San José";3339;3339
747;"Virgen María y San José";2116;2116
747;"Virgen María y San José";5291;5291
747;"Virgen María y San José";8037;8891
747;"Virgen María y San José";836;836
747;"Virgen María y San José";837;837
747;"Virgen María y San José";4922;4922
747;"Virgen María y San José";3185;3185
747;"Virgen María y San José";4270;4270
747;"Virgen María y San José";4483;4483
747;"Virgen María y San José";5306;5306
747;"Virgen María y San José";3552;3552
747;"Virgen María y San José";131;131
747;"Virgen María y San José";4652;4652
747;"Virgen María y San José";4665;4665
747;"Virgen María y San José";1964;1964
747;"Virgen María y San José";1963;1963
747;"Virgen María y San José";8035;8889
747;"Virgen María y San José";8036;8890
747;"Virgen María y San José";330;330
747;"Virgen María y San José";2741;2741
747;"Virgen María y San José";439;439
747;"Virgen María y San José";1569;1569
747;"Virgen María y San José";4364;4364
747;"Virgen María y San José";2;2
747;"Virgen María y San José";2248;2248
747;"Virgen María y San José";5305;5305
747;"Virgen María y San José";2564;2564
747;"Virgen María y San José";5579;5579
747;"Virgen María y San José";2497;2497
747;"Virgen María y San José";1470;1470
747;"Virgen María y San José";3830;3830
748;"Virgen María.";1537;1537
748;"Virgen María.";7202;8056
749;"Virgen Maria/Ejercicios espirituales";3023;3023
750;"Virgen Maria/San Miguel arcangel";5658;5658
751;"Virgen Sol de Justicia";5786;5786
752;"Virgen y Angel";1821;1821
753;"Virgen y niño Jesús";5557;5557
753;"Virgen y niño Jesús";1;1889
754;"Virgen y San Jose";2756;2756
755;"Virgen/Demonio";1728;1728
756;"Virgen/Manresa";1091;1091
757;"Virtud";5916;5916
757;"Virtud";5918;5918
757;"Virtud";5926;5926
757;"Virtud";2913;2913
757;"Virtud";2911;2911
758;"Virtudes";82;82
758;"Virtudes";7191;8045
758;"Virtudes";1887;1887
758;"Virtudes";2909;2909
759;"Virtudes Teologales";3018;3018
761;"Vision";4714;4714
761;"Vision";4675;4675
762;"Visión";4728;4728
762;"Visión";4726;4726
762;"Visión";2649;2649
762;"Visión";4725;4725
762;"Visión";4691;4691
762;"Visión";4688;4688
762;"Visión";4668;4668
763;"Vision camino a Roma";3046;3046
764;"Vision de la batalla entre el ejercito de Dios y de Lucifer";899;899
765;"Visión de San Juan Evangelsita";1618;1618
766;"Visión Espiritu santo";4669;4669
767;"Visita Santos Lugares";4388;4388
768;"Y LA VIRGEN";219;219
768;"Y LA VIRGEN";18064;10118
769;"Castillo";2049;2049
770;"Candelaria";16747;6130
770;"Candelaria";16747;6288
771;"Columna salomónica";16747;6130
771;"Columna salomónica";16747;6288
772;"Báculo";16747;6130
772;"Báculo";16747;6288
773;"dorado";922;922
774;"Santa Clara";1;1889
774;"Santa Clara";4;4
775;"Apóstoles";5;5
776;"tronos";85;85
